id,size,E,avgD,approx.Treewidth,Nodeconnective,diameter,cluster,max_matching,mvc,maxcut,degree_assort,attr_assort
398,30,40,2.6666666666666665,4,1,12,0.1011111111111111,12,21,34,0.15204678362573,-0.0071942446043165
399,30,42,2.8,4,1,10,0.2844444444444444,13,23,34,0.2907488986784131,-0.0759137769447048
400,30,44,2.933333333333333,4,1,13,0.2546031746031746,11,17,35,0.0991509175568339,-0.0120759056929269
401,30,54,3.6,5,1,7,0.2022486772486772,12,21,41,0.1535584644153559,-0.0746268656716418
402,30,45,3.0,4,1,14,0.1784126984126984,13,23,35,0.4994944388270982,-0.0679611650485436
403,30,53,3.533333333333333,5,1,7,0.2315079365079365,12,24,40,0.0005689669186378,-0.04929716887745
404,30,44,2.933333333333333,3,1,8,0.1988888888888889,13,21,38,0.0697885883155263,-0.0964937699217617
405,30,37,2.466666666666667,3,1,9,0.1022222222222222,9,16,32,0.1012705530642756,0.0057003257328989
406,30,49,3.2666666666666666,4,1,7,0.2486243386243386,10,19,40,0.1408156959678665,-0.0569068379990821
407,30,45,3.0,3,1,7,0.1722222222222222,11,17,37,0.0073529411764714,-0.0849453322119428
408,30,39,2.6,3,1,9,0.1466666666666666,11,21,34,-0.1282832127902555,-0.0716672855551429
409,30,39,2.6,3,1,12,0.1840740740740741,11,18,32,0.0358202395341173,-0.0192159877017678
410,30,33,2.2,3,1,13,0.1222222222222222,13,20,29,-0.1640211640211671,-0.0892212480660134
411,30,46,3.066666666666667,4,1,8,0.2504761904761904,13,19,37,-0.047982690594374,-0.042149631190727
412,30,33,2.2,3,1,13,0.0511111111111111,12,22,30,0.0456062291434934,-0.0071210579857578
413,30,35,2.333333333333333,3,1,12,0.0722222222222222,12,21,30,0.2139479905437347,-0.0596330275229357
414,30,38,2.533333333333333,3,1,9,0.0966666666666666,10,18,33,-0.1562734785875281,-0.0089808668488871
415,30,38,2.533333333333333,3,1,19,0.1933333333333333,14,23,32,0.009961685823755,-0.0571870170015455
416,30,52,3.466666666666667,4,1,7,0.2703703703703703,12,18,41,0.1193225558121629,-0.1073253833049403
417,30,48,3.2,4,1,7,0.2103968253968254,12,20,41,0.1516731855714905,-0.0271041369472182
418,30,37,2.466666666666667,3,1,14,0.1122222222222222,14,22,31,0.1726065688329828,-0.026938775510204
419,30,42,2.8,4,1,7,0.0744444444444444,15,24,38,0.0117647058823522,-0.0456431535269709
420,30,58,3.8666666666666663,5,1,6,0.3041967291967291,10,17,44,-0.1083121252642028,-0.0520658380920389
421,30,52,3.466666666666667,4,1,6,0.2372222222222222,13,21,41,0.1490987623556774,0.0297244521588196
422,30,40,2.6666666666666665,3,1,9,0.2155555555555555,12,20,33,0.0825688073394502,-0.0625655365256903
423,30,38,2.533333333333333,3,1,12,0.11,13,22,31,0.0995260663507103,-0.0203298810893747
424,30,35,2.333333333333333,2,1,15,0.1833333333333333,12,20,30,-0.509803921568627,-0.0903426791277258
425,30,39,2.6,2,1,10,0.26,13,21,33,-0.2142564522736589,-0.0774263904034896
426,30,46,3.066666666666667,5,1,7,0.0866666666666666,13,22,40,0.1892310672089869,-0.0268402870050491
427,30,31,2.066666666666667,2,1,13,0.0,13,19,26,-0.2348008385744218,0.0494037478705281
428,30,37,2.466666666666667,3,1,7,0.0,12,20,32,-0.0735245631388068,-0.0895705521472392
429,30,56,3.733333333333333,6,1,13,0.1863227513227513,11,20,44,0.3073240987842592,-0.0949164592961251
430,30,44,2.933333333333333,4,1,9,0.0957936507936508,11,20,33,0.0086580086580082,-0.0232558139534883
431,30,38,2.533333333333333,3,1,11,0.1544444444444444,9,17,31,0.0256410256410259,-0.065835605765485
432,30,34,2.2666666666666666,2,1,12,0.1944444444444444,12,19,28,-0.1687500000000009,-0.0675547098001903
433,30,38,2.533333333333333,2,1,16,0.2388888888888889,12,19,30,0.0995260663507107,-0.0203298810893747
434,30,44,2.933333333333333,3,1,7,0.2625925925925926,10,17,36,-0.1335125448028668,-0.0256410256410256
435,30,45,3.0,3,1,9,0.3477777777777778,12,21,36,0.1191709844559585,-0.1203319502074688
436,30,35,2.333333333333333,2,1,22,0.1444444444444444,13,20,31,0.0898345153664286,-0.0308329498389323
437,30,44,2.933333333333333,3,1,11,0.3877777777777778,12,21,36,0.0119047619047627,-0.0320366132723112
438,30,36,2.4,3,1,21,0.2511111111111111,13,22,29,0.3259574468085104,0.0221819827976459
439,30,32,2.1333333333333333,2,1,18,0.1,13,21,28,-0.3927125506072874,-0.0570058604155567
440,30,41,2.7333333333333334,3,1,10,0.2455555555555555,11,18,35,0.127418463239358,0.0250990752972258
441,30,36,2.4,3,1,15,0.0533333333333333,12,22,31,0.1727941176470583,-0.0462351387054161
442,30,33,2.2,2,1,15,0.0555555555555555,14,23,30,0.2728813559322022,-0.0535530381050463
443,30,38,2.533333333333333,3,1,10,0.1477777777777777,13,22,34,0.1857142857142862,-0.0608763086467622
444,30,35,2.333333333333333,3,1,12,0.123015873015873,13,19,31,0.0931372549019606,0.0136363636363636
445,30,35,2.333333333333333,3,1,20,0.1455555555555555,14,21,31,0.2022792022792015,-0.0419485791610284
446,30,38,2.533333333333333,3,1,13,0.1568253968253968,11,19,33,-0.058074781225139,-0.065835605765485
447,30,43,2.8666666666666667,3,1,7,0.0344444444444444,14,23,36,0.1087325857968054,-0.0151331719128329
448,30,39,2.6,3,1,7,0.0955555555555555,12,20,33,-0.0754358161648181,-0.0837401426962073
449,30,46,3.066666666666667,4,1,8,0.1226984126984127,11,19,38,0.1849832734481478,-0.0287539936102236
450,30,32,2.1333333333333333,2,1,11,0.0,13,21,27,-0.0135746606334841,0.0005385029617662
451,30,37,2.466666666666667,3,1,9,0.05,12,18,32,-0.1235602094240846,-0.0084168336673346
452,30,33,2.2,2,1,12,0.0,13,21,29,-0.0492845786963409,-0.0830769230769231
453,30,41,2.7333333333333334,3,1,11,0.0555555555555555,10,18,37,0.1917562724014332,-0.0390130043347782
454,30,39,2.6,3,1,18,0.22,12,18,32,0.0682593856655286,-0.0787552823665002
455,30,54,3.6,6,1,7,0.209047619047619,11,20,46,0.1709579401887087,-0.0204396451986116
456,30,44,2.933333333333333,5,1,8,0.09,13,22,39,0.4368600682593853,-0.0376761576071325
457,30,35,2.333333333333333,3,1,11,0.0811111111111111,13,20,29,0.1977077363896841,-0.0663082437275985
458,30,38,2.533333333333333,3,1,9,0.1355555555555555,11,20,32,-0.0499796830556683,-0.0551368504561681
459,30,35,2.333333333333333,2,1,16,0.1011111111111111,14,24,32,0.1463414634146342,-0.0107126222636236
460,30,34,2.2666666666666666,2,1,14,0.1599999999999999,13,19,28,-0.2065154159395003,-0.0014727540500736
461,30,41,2.7333333333333334,3,1,7,0.0838095238095238,12,18,34,0.0532556688163093,-0.0575396825396825
462,30,44,2.933333333333333,5,1,7,0.094047619047619,11,18,37,-0.0106837606837608,-0.003706871970345
463,30,45,3.0,3,1,11,0.1369841269841269,12,21,38,-0.0416306788737255,-0.0594032302217355
464,30,45,3.0,4,1,9,0.1177777777777777,13,22,43,0.1973633191159363,-0.0296921819667665
465,30,40,2.6666666666666665,3,1,7,0.18,12,20,32,-0.2596944770857821,-0.0818505338078292
466,30,34,2.2666666666666666,2,1,11,0.1111111111111111,13,21,29,0.0769230769230767,-0.0154142581888246
467,30,42,2.8,3,1,9,0.1595238095238095,12,21,34,0.3055825714841468,-0.049671977507029
468,30,35,2.333333333333333,3,1,11,0.1033333333333333,12,21,31,0.1549295774647888,-0.0606060606060605
469,30,44,2.933333333333333,3,1,7,0.3011111111111111,12,20,35,-0.0468235889648204,-0.0839301059868232
470,30,37,2.466666666666667,4,1,8,0.0644444444444444,13,18,32,0.1465773809523816,-0.0452845866223514
471,30,51,3.4,4,1,7,0.2512962962962962,12,21,37,0.0301575105647321,-0.0816542948038176
472,30,33,2.2,2,1,13,0.1255555555555555,13,21,29,-0.3123181377303583,-0.0517928286852589
473,30,47,3.1333333333333333,4,1,7,0.1617460317460317,12,22,37,0.308970807585767,-0.0235934664246823
474,30,35,2.333333333333333,3,1,23,0.2266666666666666,12,21,27,0.0851602023608777,-0.0499999999999999
475,30,38,2.533333333333333,2,1,12,0.16,12,22,32,-0.2682926829268279,-0.0342146189735614
476,30,38,2.533333333333333,3,1,12,0.16,13,21,33,0.1303482587064669,-0.0354223433242506
477,30,41,2.7333333333333334,3,1,17,0.2122222222222221,12,20,35,0.4028579280021989,-0.0288233299423533
478,30,42,2.8,4,1,10,0.0931746031746031,13,22,36,0.1658391261171792,-0.0408921933085502
479,30,41,2.7333333333333334,2,1,10,0.2788888888888889,13,22,34,0.11532738095238,-0.0516368545393181
480,30,37,2.466666666666667,2,1,10,0.1333333333333333,11,19,33,-0.0659966499162481,-0.0716009654062751
481,30,38,2.533333333333333,3,1,10,0.0711111111111111,12,19,31,0.1275510204081632,-0.0749235474006116
482,30,39,2.6,3,1,10,0.1714285714285714,12,22,33,0.0510335917312664,0.0079941860465116
483,30,40,2.6666666666666665,3,1,9,0.1634920634920635,13,21,33,0.0055248618784532,-0.0288494960027807
484,30,38,2.533333333333333,2,1,11,0.1744444444444444,13,23,30,0.1463266545233744,-0.0410958904109589
485,30,32,2.1333333333333333,2,1,19,0.1033333333333333,13,21,28,-0.2556053811659193,-0.0811989100817438
486,30,32,2.1333333333333333,2,1,16,0.0444444444444444,12,20,28,-0.4,0.0066518847006651
487,30,33,2.2,2,1,17,0.0,13,22,29,-0.0492845786963409,-0.0169491525423729
488,30,34,2.2666666666666666,2,1,12,0.0555555555555555,11,19,30,-0.2176308539944901,-0.085955847815876
489,30,36,2.4,3,1,15,0.0722222222222222,13,20,31,0.1366006256517201,-0.0276538804638715
490,30,33,2.2,2,1,17,0.0555555555555555,9,17,29,-0.0917602996254681,-0.075904228222109
491,30,32,2.1333333333333333,2,1,26,0.0944444444444444,12,18,27,0.2315608919382504,0.0143014301430143
492,30,39,2.6,2,1,12,0.1959259259259259,13,22,34,-0.0850077279752704,-0.0719710669077757
493,30,37,2.466666666666667,4,1,18,0.0977777777777777,13,23,31,0.475487300649733,0.0176991150442477
494,30,39,2.6,3,1,9,0.1033333333333333,11,20,32,-0.0672748004560998,-0.1197582168492633
495,30,34,2.2666666666666666,2,1,16,0.1277777777777777,12,22,32,0.0729991204925243,0.0314341846758349
496,30,36,2.4,3,1,13,0.1533333333333333,13,18,30,-0.0884353741496594,0.0098839707778255
497,30,39,2.6,3,1,9,0.2677777777777778,11,18,32,-0.0345122646891039,0.033879781420765
498,30,41,2.7333333333333334,3,1,13,0.146031746031746,12,20,35,0.1888738586405141,-0.0839391936549901
499,30,34,2.2666666666666666,2,1,12,0.1777777777777777,12,19,28,-0.0372881355932212,-0.0134615384615384
500,30,44,2.933333333333333,4,1,7,0.1555555555555555,12,22,38,0.1700598802395211,0.0156020017662643
501,30,32,2.1333333333333333,2,1,24,0.0,13,19,30,-0.0118577075098814,-0.0372771474878444
502,30,36,2.4,3,1,13,0.1666666666666666,12,20,31,-0.0886339937434827,-0.0955198647506339
503,30,49,3.2666666666666666,4,1,6,0.2744444444444444,11,20,37,-0.2063041644297871,-0.0598251265531522
504,30,34,2.2666666666666666,2,1,10,0.0977777777777777,11,20,27,-0.1724137931034483,-0.0783277270543008
505,30,36,2.4,2,1,11,0.05,12,20,32,-0.1428571428571428,-0.0648107872988255
506,30,44,2.933333333333333,4,1,7,0.2199999999999999,11,21,37,-0.2252816020025007,-0.0253422662394407
507,30,40,2.6666666666666665,3,1,9,0.1644444444444444,12,23,34,0.1638160395286963,-0.0267379679144385
508,30,35,2.333333333333333,2,1,15,0.1355555555555555,11,18,32,0.0153452685421997,-0.0419485791610284
509,30,42,2.8,3,1,8,0.1866666666666666,13,21,34,0.1522002422285016,-0.0579345088161209
510,30,39,2.6,4,1,21,0.2107936507936507,12,17,33,0.3133581004684219,-0.0003664345914254
511,30,31,2.066666666666667,2,1,21,0.0722222222222222,12,20,27,0.004587155963304,-0.0895691609977324
512,30,33,2.2,2,1,13,0.1066666666666666,12,22,29,-0.062305295950156,-0.0380517503805175
513,30,42,2.8,3,1,10,0.1461111111111111,12,21,35,0.218228498074454,-0.0867781634585043
514,30,37,2.466666666666667,3,1,8,0.1038095238095238,12,18,32,-0.0973039215686277,-0.0575745202123315
515,30,36,2.4,2,1,9,0.1066666666666666,11,19,32,-0.0266666666666671,-0.1076923076923076
516,30,37,2.466666666666667,3,1,9,0.0,13,20,35,-0.132313231323133,-0.0198621807863802
517,30,42,2.8,4,1,9,0.1533333333333333,13,23,37,0.3684210526315798,-0.0344174297442374
518,30,41,2.7333333333333334,4,1,8,0.1503174603174603,10,17,34,-0.0180732358950177,-0.0359042553191489
519,30,46,3.066666666666667,4,1,8,0.2301587301587301,12,19,36,0.0855661192739843,0.0086727989487516
520,30,32,2.1333333333333333,2,1,19,0.0333333333333333,12,19,28,-0.227621483375959,-0.0372771474878444
521,30,37,2.466666666666667,2,1,12,0.1955555555555555,13,21,28,-0.0709617180205415,-0.0076091309571485
522,30,36,2.4,2,1,10,0.1044444444444444,10,19,30,-0.2539682539682553,-0.0172185430463576
523,30,38,2.533333333333333,3,1,11,0.1455555555555555,12,21,33,0.0309119010819165,-0.040281579976535
524,30,43,2.8666666666666667,3,1,7,0.11,13,21,35,0.0991779368867665,-0.0174504584442472
525,30,31,2.066666666666667,2,1,16,0.0466666666666666,9,15,30,-0.4981933152664852,-0.0526932084309133
526,30,39,2.6,3,1,11,0.161111111111111,12,22,33,0.1926192619261933,-0.0789952675646159
527,30,36,2.4,3,1,13,0.2222222222222222,13,21,29,0.2307692307692317,-0.0597402597402597
528,30,44,2.933333333333333,3,1,6,0.1811111111111111,14,22,36,0.111677823823186,-0.0737797956867196
529,30,38,2.533333333333333,3,1,10,0.0934920634920634,12,19,33,0.2008319852091522,-0.0278207109737248
530,30,45,3.0,4,1,7,0.186984126984127,13,22,37,0.1884774976061277,-0.0766721044045676
531,30,37,2.466666666666667,3,1,10,0.0255555555555555,12,20,33,-0.1376659678546475,-0.0626246509772636
532,30,41,2.7333333333333334,3,1,17,0.1311111111111111,12,21,36,0.1857000993048662,-0.0502463054187192
533,30,31,2.066666666666667,2,1,22,0.0,11,19,26,-0.4297693920335397,-0.0387059503177354
534,30,36,2.4,2,1,12,0.1933333333333333,12,21,32,-0.1073137388926862,-0.0852713178294573
535,30,39,2.6,3,1,13,0.2133333333333333,12,20,34,0.2884834663626008,-0.0853704400150432
536,30,32,2.1333333333333333,2,1,12,0.0933333333333333,10,16,29,-0.4576271186440678,-0.1179039301310043
537,30,39,2.6,3,1,10,0.1433333333333333,12,21,32,-0.0228050171037637,-0.1110299488677866
538,30,45,3.0,4,1,18,0.1671428571428571,12,18,35,0.5018626929217671,-0.0246679316888045
539,30,34,2.2666666666666666,2,1,16,0.0555555555555555,10,17,32,-0.3013221990257481,-0.0640586797066014
540,30,37,2.466666666666667,3,1,9,0.1344444444444444,11,19,30,-0.0294936004451873,0.1033925686591276
541,30,53,3.533333333333333,4,1,8,0.2501058201058201,11,19,46,-0.2024717166748646,-0.0340434003583516
542,30,44,2.933333333333333,4,1,9,0.1853968253968253,12,23,33,0.1111111111111105,-0.033167009098914
543,30,33,2.2,2,1,16,0.0,11,19,29,-0.0081466395112021,-0.0682852807283763
544,30,51,3.4,4,1,7,0.2307142857142857,11,19,40,0.1483992467043311,-0.0702355460385439
545,30,35,2.333333333333333,3,1,17,0.1699999999999999,11,19,32,-0.2149187592319061,-0.046669687358405
546,30,35,2.333333333333333,3,1,17,0.1511111111111111,13,21,29,0.0851602023608768,-0.0813266696955929
547,30,48,3.2,4,1,7,0.18,12,20,39,0.1219512195121954,-0.0105263157894736
548,30,43,2.8666666666666667,3,1,8,0.2225396825396825,12,19,35,-0.0479817212490478,-0.0555385087450138
549,30,39,2.6,3,1,8,0.2466666666666666,11,19,34,-0.0875160875160872,-0.0192377495462794
550,30,35,2.333333333333333,3,1,15,0.1311111111111111,12,19,32,-0.2469497315763796,-0.0615808823529411
551,30,41,2.7333333333333334,3,1,10,0.1298412698412698,13,21,36,-0.0663326175137198,-0.0663554518172724
552,30,35,2.333333333333333,3,1,12,0.0611111111111111,12,20,33,-0.2878787878787887,-0.0701438848920863
553,30,42,2.8,3,1,9,0.2377777777777777,13,21,35,-0.0266159695817492,-0.0202429149797571
554,30,35,2.333333333333333,3,1,11,0.0,12,19,33,-0.1170212765957458,-0.0504774897680764
555,30,38,2.533333333333333,4,1,12,0.0488888888888888,13,22,33,0.2637853949329357,-0.0559629486684677
556,30,36,2.4,2,1,17,0.2777777777777777,12,22,31,-0.1525423728813555,-0.0848041325871717
557,30,37,2.466666666666667,3,1,12,0.1577777777777777,13,21,31,0.1093749999999992,0.0061050061050061
558,30,34,2.2666666666666666,3,1,17,0.1166666666666666,12,21,31,0.2889733840304196,0.0422535211267605
559,30,37,2.466666666666667,3,1,9,0.1622222222222222,12,20,32,0.0133333333333329,-0.0303030303030303
560,30,40,2.6666666666666665,4,1,11,0.1955555555555555,13,23,31,0.3771289537712894,-0.0555555555555555
561,30,42,2.8,3,2,8,0.1199999999999999,13,19,36,-0.0154320987654316,-0.0803011292346298
562,30,32,2.1333333333333333,2,1,16,0.05,13,19,28,0.063063063063063,-0.0434782608695652
563,30,32,2.1333333333333333,2,1,15,0.0,14,20,29,-0.0948191593352883,-0.0125477359519912
564,30,43,2.8666666666666667,3,1,10,0.0888888888888888,12,21,38,0.2989941033645497,-0.0708568040320189
565,30,36,2.4,3,1,11,0.1177777777777777,13,22,30,0.3259574468085108,-0.070518266779949
566,30,39,2.6,3,1,8,0.1233333333333333,12,22,32,0.2030323005932773,-0.072463768115942
567,30,32,2.1333333333333333,2,1,23,0.1666666666666666,11,19,28,-0.3333333333333333,0.0180821917808219
568,30,43,2.8666666666666667,3,1,6,0.1249206349206349,11,20,35,0.0803834808259592,-0.0775656324582338
569,30,39,2.6,3,1,11,0.1222222222222222,13,20,30,-0.1255411255411259,0.0036496350364963
570,30,46,3.066666666666667,4,1,15,0.1438095238095238,13,21,39,0.5292147376256048,-0.0544412607449856
571,30,33,2.2,2,1,16,0.1111111111111111,12,20,28,-0.1282051282051311,-0.0185185185185185
572,30,51,3.4,4,1,10,0.3844444444444445,13,21,41,-0.0049261083743839,-0.0410376355517754
573,30,38,2.533333333333333,3,1,7,0.0611111111111111,12,19,31,-0.0089702188733418,-0.0931112793338379
574,30,35,2.333333333333333,3,1,16,0.1277777777777778,11,18,32,-0.3395061728395065,-0.0284664830119375
575,30,74,4.933333333333334,6,1,6,0.3283862433862434,13,21,54,0.2450678868802034,-0.0638857952819682
576,30,33,2.2,2,1,21,0.2,12,20,28,-0.17457627118644,0.0229709035222052
577,30,37,2.466666666666667,3,1,13,0.1144444444444444,13,18,31,0.3432835820895518,-0.0219333874898456
578,30,32,2.1333333333333333,2,1,17,0.0333333333333333,13,20,30,-0.128747795414462,-0.0423452768729641
579,30,40,2.6666666666666665,3,1,14,0.2166666666666666,14,22,32,0.2810457516339867,-0.0482758620689655
580,30,39,2.6,2,1,10,0.2025396825396825,12,17,32,-0.2479999999999994,0.002632568634825
581,30,43,2.8666666666666667,4,1,10,0.2423809523809524,11,19,35,0.0477565954169071,-0.0720583764062025
582,30,61,4.066666666666666,7,1,13,0.4833597883597884,12,21,43,0.7091047527450522,0.0256489018583934
583,30,49,3.2666666666666666,4,1,10,0.2652380952380952,11,20,41,0.137495848555297,-0.0138725605454972
584,30,38,2.533333333333333,2,1,11,0.0977777777777777,12,20,34,0.129541864139021,-0.0074074074074073
585,30,31,2.066666666666667,2,1,14,0.07,13,20,29,-0.0863579474342934,-0.0471753057658706
586,30,33,2.2,2,1,17,0.2144444444444444,12,18,28,-0.2338709677419362,-0.0055865921787709
587,30,39,2.6,3,1,9,0.0304761904761904,12,19,32,0.1702127659574468,-0.0184983677910772
588,30,29,1.9333333333333331,1,1,26,0.0,13,22,27,-0.2083333333333396,-0.0607446113651208
589,30,46,3.066666666666667,5,1,17,0.2474603174603174,13,21,37,0.5679012345678995,-0.0168421052631579
590,30,38,2.533333333333333,2,1,10,0.1455555555555555,12,19,32,-0.2017310252995997,-0.1027450980392157
591,30,43,2.8666666666666667,3,1,9,0.3244444444444445,11,19,37,-0.119218296637652,-0.0730837789661319
592,30,45,3.0,4,1,9,0.2644444444444444,10,19,39,-0.0916442048517515,-0.0252237591537835
593,30,56,3.733333333333333,4,1,6,0.1892063492063492,11,20,49,-0.0328215809453418,-0.0769230769230769
594,30,49,3.2666666666666666,5,1,8,0.0817460317460317,11,21,41,0.1296296296296296,-0.0813793103448276
595,30,39,2.6,3,1,13,0.1666666666666666,13,21,33,-0.2753164556962039,0.0025575447570332
596,30,37,2.466666666666667,3,1,12,0.1111111111111111,12,22,31,0.0133333333333323,-0.0991569650742674
597,30,34,2.2666666666666666,3,1,12,0.05,12,19,30,0.1794871794871791,-0.0139490139490139
598,30,39,2.6,3,1,10,0.1222222222222222,11,21,33,0.3330618892508147,-0.0289483327226089
599,30,45,3.0,4,1,9,0.0833333333333333,11,21,40,0.0861159929701228,-0.0188679245283018
600,30,31,2.066666666666667,2,1,10,0.0,11,21,27,-0.1376146788990822,-0.0210107893242475
601,30,53,3.533333333333333,6,1,6,0.1209523809523809,10,19,46,-0.0315828130738153,-0.0436005625879043
602,30,33,2.2,3,1,20,0.0611111111111111,13,21,28,0.2528301886792438,-0.1134969325153374
603,30,34,2.2666666666666666,3,1,20,0.1452380952380952,11,18,30,-0.0468540829986619,-0.0062052505966587
